id	af	s	gen	h	1000_rep0_dom.hs_segr.txt
1862432	17	-0.0276417	9314	0.0245635	1004_rep6_dom.hs_segr.txt
1979064	21	-0.0118849	9898	0.13051	1004_rep6_dom.hs_segr.txt
1976635	21	-0.00210118	9886	0.217756	1004_rep6_dom.hs_segr.txt
1983253	7	-0.0214445	9919	0.123227	1004_rep6_dom.hs_segr.txt
1996657	1	-0.0124897	9985	0.436842	1004_rep6_dom.hs_segr.txt
1872991	77	-0.0111153	9367	0.325313	1004_rep6_dom.hs_segr.txt
1998887	1	-0.0361773	9996	0.438863	1004_rep6_dom.hs_segr.txt
1950010	9	-0.00127794	9751	0.492313	1004_rep6_dom.hs_segr.txt
1899167	6	-0.00474792	9497	0.462838	1004_rep6_dom.hs_segr.txt
1998530	1	-0.0238177	9994	0.293387	1004_rep6_dom.hs_segr.txt
1973135	6	-0.00878653	9868	0.212148	1004_rep6_dom.hs_segr.txt
1984020	1	-0.0167258	9923	0.233239	1004_rep6_dom.hs_segr.txt
1996602	1	-0.175481	9985	0.203189	1004_rep6_dom.hs_segr.txt
1984054	2	-0.000918069	9923	0.376191	1004_rep6_dom.hs_segr.txt
1934875	3	-0.00772239	9675	0.31756	1004_rep6_dom.hs_segr.txt
1684772	3	-0.00349677	8426	0.145059	1004_rep6_dom.hs_segr.txt
1701282	3	-0.0109078	8507	0.305541	1004_rep6_dom.hs_segr.txt
1978418	3	-0.0690555	9895	0.0781401	1004_rep6_dom.hs_segr.txt
1994333	2	-0.0107212	9974	0.423575	1004_rep6_dom.hs_segr.txt
1942593	3	-0.00752321	9714	0.368096	1004_rep6_dom.hs_segr.txt
1997243	1	-0.067275	9988	0.336846	1004_rep6_dom.hs_segr.txt
1978168	2	-0.0135905	9894	0.0561692	1004_rep6_dom.hs_segr.txt
1997587	1	-0.000616767	9990	0.186912	1004_rep6_dom.hs_segr.txt
1914510	8	-0.0426534	9574	0.0548787	1004_rep6_dom.hs_segr.txt
1982888	2	-0.0283566	9917	0.0916352	1004_rep6_dom.hs_segr.txt
1997594	1	-0.0154789	9990	0.187681	1004_rep6_dom.hs_segr.txt
1999131	1	-0.0389835	9998	0.382791	1004_rep6_dom.hs_segr.txt
1998697	1	-0.0306879	9995	0.189086	1004_rep6_dom.hs_segr.txt
1998746	1	-0.159883	9996	0.0685439	1004_rep6_dom.hs_segr.txt
1980346	3	-0.00702123	9905	0.336687	1004_rep6_dom.hs_segr.txt
1991426	1	-0.0273529	9959	0.230977	1004_rep6_dom.hs_segr.txt
1964390	2	-0.0476948	9824	0.00289858	1004_rep6_dom.hs_segr.txt
1940999	2	-0.0141791	9706	0.115104	1004_rep6_dom.hs_segr.txt
1990408	3	-0.0590905	9954	0.153205	1004_rep6_dom.hs_segr.txt
1994870	2	-0.0651612	9976	0.0309722	1004_rep6_dom.hs_segr.txt
1981669	1	-0.0232805	9911	0.284261	1004_rep6_dom.hs_segr.txt
1956036	10	-0.0100876	9782	0.0999774	1004_rep6_dom.hs_segr.txt
1997884	1	-0.0710005	9991	0.353227	1004_rep6_dom.hs_segr.txt
1852045	2	-0.0163021	9263	0.0463108	1004_rep6_dom.hs_segr.txt
1997559	1	-0.00862782	9990	0.466321	1004_rep6_dom.hs_segr.txt
1934260	2	-0.0100377	9672	0.433229	1004_rep6_dom.hs_segr.txt
1972424	2	-0.0175493	9865	0.0806256	1004_rep6_dom.hs_segr.txt
1591802	5	-0.0227788	7961	0.0500637	1004_rep6_dom.hs_segr.txt
1812853	4	-0.0203271	9067	0.194479	1004_rep6_dom.hs_segr.txt
1990750	2	-0.0317273	9956	0.383823	1004_rep6_dom.hs_segr.txt
1994921	1	-0.0218177	9977	0.195999	1004_rep6_dom.hs_segr.txt
1881662	4	-0.0111397	9411	0.309091	1004_rep6_dom.hs_segr.txt
1580268	17	-0.0169066	7902	0.0494922	1004_rep6_dom.hs_segr.txt
1218957	17	-0.00282093	6101	0.125448	1004_rep6_dom.hs_segr.txt
1997518	1	-0.069029	9989	0.188066	1004_rep6_dom.hs_segr.txt
1995001	1	-0.00839011	9977	0.379635	1004_rep6_dom.hs_segr.txt
1999511	1	-0.0370837	10000	0.279769	1004_rep6_dom.hs_segr.txt
1989549	1	-0.0745209	9950	0.371991	1004_rep6_dom.hs_segr.txt
1994236	1	-0.00950526	9973	0.0596823	1004_rep6_dom.hs_segr.txt
1986710	4	-0.039094	9936	0.0129458	1004_rep6_dom.hs_segr.txt
1994533	1	-0.0100819	9975	0.347111	1004_rep6_dom.hs_segr.txt
1947922	6	-0.0155123	9741	0.264611	1004_rep6_dom.hs_segr.txt
1993058	1	-0.0224356	9967	0.0242825	1004_rep6_dom.hs_segr.txt
1995434	1	-0.0104412	9979	0.0517876	1004_rep6_dom.hs_segr.txt
1997128	2	-0.0749743	9988	0.476171	1004_rep6_dom.hs_segr.txt
1994616	2	-0.0699405	9975	0.173253	1004_rep6_dom.hs_segr.txt
1994769	2	-0.0159388	9976	0.0142928	1004_rep6_dom.hs_segr.txt
1996401	2	-0.00804459	9984	0.348384	1004_rep6_dom.hs_segr.txt
1990912	1	-0.0255782	9957	0.089624	1004_rep6_dom.hs_segr.txt
1999504	1	-0.00826743	10000	0.274246	1004_rep6_dom.hs_segr.txt
1950982	10	-0.0171973	9756	0.325112	1004_rep6_dom.hs_segr.txt
1988498	7	-0.0481396	9945	0.133898	1004_rep6_dom.hs_segr.txt
1995888	1	-0.0385028	9981	0.249644	1004_rep6_dom.hs_segr.txt
1998895	1	-0.0200715	9996	0.0432024	1004_rep6_dom.hs_segr.txt
1994000	4	-0.00158429	9972	0.0367718	1004_rep6_dom.hs_segr.txt
1954507	2	-0.00822409	9774	0.252851	1004_rep6_dom.hs_segr.txt
1996523	1	-0.0249102	9984	0.284851	1004_rep6_dom.hs_segr.txt
1999510	1	-0.0776419	10000	0.413768	1004_rep6_dom.hs_segr.txt
1835891	49	-0.00671622	9182	0.291964	1004_rep6_dom.hs_segr.txt
1999505	1	-0.0390863	10000	0.175724	1004_rep6_dom.hs_segr.txt
1787697	1	-0.0181721	8941	0.041327	1004_rep6_dom.hs_segr.txt
1958317	4	-0.0373125	9793	0.0951832	1004_rep6_dom.hs_segr.txt
1996043	1	-0.0446994	9982	0.260063	1004_rep6_dom.hs_segr.txt
1997560	1	-0.0435221	9990	0.455986	1004_rep6_dom.hs_segr.txt
1907302	1	-0.00851262	9538	0.316792	1004_rep6_dom.hs_segr.txt
1999033	1	-0.0600893	9997	0.441453	1004_rep6_dom.hs_segr.txt
1996038	1	-0.103922	9982	0.327105	1004_rep6_dom.hs_segr.txt
1914104	17	-0.00885461	9572	0.101642	1004_rep6_dom.hs_segr.txt
1979044	12	-0.00249552	9898	0.235642	1004_rep6_dom.hs_segr.txt
1963348	11	-0.0411093	9819	0.14093	1004_rep6_dom.hs_segr.txt
1995079	1	-0.0247478	9977	0.246043	1004_rep6_dom.hs_segr.txt
1994648	2	-0.264135	9975	0.123279	1004_rep6_dom.hs_segr.txt
1998059	2	-0.197819	9992	0.30197	1004_rep6_dom.hs_segr.txt
1957933	2	-0.0013015	9791	0.0187236	1004_rep6_dom.hs_segr.txt
1996395	4	-0.0331023	9984	0.12473	1004_rep6_dom.hs_segr.txt
1982779	4	-0.00179195	9917	0.259659	1004_rep6_dom.hs_segr.txt
1928666	4	-0.00299228	9644	0.213041	1004_rep6_dom.hs_segr.txt
1995823	1	-0.00487338	9981	0.0146643	1004_rep6_dom.hs_segr.txt
1920004	11	-0.0267311	9601	0.0103931	1004_rep6_dom.hs_segr.txt
1980636	5	-0.0620516	9906	0.00150525	1004_rep6_dom.hs_segr.txt
1865723	1	-0.0044611	9330	0.206487	1004_rep6_dom.hs_segr.txt
1970488	1	-0.0999683	9855	0.100776	1004_rep6_dom.hs_segr.txt
1975092	5	-0.085017	9878	0.035007	1004_rep6_dom.hs_segr.txt
1987980	2	-0.0910472	9942	0.333092	1004_rep6_dom.hs_segr.txt
1961455	4	-0.0157068	9809	0.0736118	1004_rep6_dom.hs_segr.txt
1991383	2	-0.0285574	9959	0.171699	1004_rep6_dom.hs_segr.txt
1989376	2	-0.0046662	9949	0.421699	1004_rep6_dom.hs_segr.txt
1826091	20	-0.00777047	9133	0.165859	1004_rep6_dom.hs_segr.txt
1997982	1	-0.0460289	9992	0.425381	1004_rep6_dom.hs_segr.txt
1640777	2	-0.0165599	8205	0.0155516	1004_rep6_dom.hs_segr.txt
1989172	1	-0.0421979	9948	0.149319	1004_rep6_dom.hs_segr.txt
1992055	1	-0.0225415	9962	0.146578	1004_rep6_dom.hs_segr.txt
1981739	1	-0.0253894	9911	0.170007	1004_rep6_dom.hs_segr.txt
1993755	5	-0.00824562	9971	0.462101	1004_rep6_dom.hs_segr.txt
id	af	s	gen	h	1005_rep6_dom.hs_segr.txt
1993784	1	-0.159928	9960	0.0555778	1005_rep6_dom.hs_segr.txt
2001816	1	-0.0335785	10000	0.186642	1005_rep6_dom.hs_segr.txt
1182582	59	-0.00222718	5905	0.4499	1005_rep6_dom.hs_segr.txt
1913533	22	-0.00445471	9559	0.408919	1005_rep6_dom.hs_segr.txt
1183318	80	-0.00460032	5909	0.406499	1005_rep6_dom.hs_segr.txt
1987581	1	-0.0711223	9929	0.109743	1005_rep6_dom.hs_segr.txt
1972330	2	-0.127103	9854	0.0679794	1005_rep6_dom.hs_segr.txt
1994704	1	-0.0692607	9964	0.112031	1005_rep6_dom.hs_segr.txt
2001807	1	-0.0853315	10000	0.0949383	1005_rep6_dom.hs_segr.txt
1951029	5	-0.047715	9748	0.147678	1005_rep6_dom.hs_segr.txt
1960404	2	-0.0262724	9796	0.216112	1005_rep6_dom.hs_segr.txt
1970278	2	-0.00354353	9844	0.424745	1005_rep6_dom.hs_segr.txt
2000501	2	-0.00258592	9993	0.442754	1005_rep6_dom.hs_segr.txt
1721396	24	-0.00274227	8598	0.43971	1005_rep6_dom.hs_segr.txt
1963082	4	-0.095742	9809	0.0863991	1005_rep6_dom.hs_segr.txt
1904588	2	-0.00378303	9514	0.420468	1005_rep6_dom.hs_segr.txt
1981108	3	-0.0488424	9898	0.145259	1005_rep6_dom.hs_segr.txt
1973863	5	-0.0128761	9862	0.304172	1005_rep6_dom.hs_segr.txt
1910944	4	-0.0126603	9546	0.306182	1005_rep6_dom.hs_segr.txt
1996357	4	-0.0250845	9973	0.221806	1005_rep6_dom.hs_segr.txt
2001725	1	-0.0917306	9999	0.089501	1005_rep6_dom.hs_segr.txt
1863154	3	-0.00856422	9306	0.350088	1005_rep6_dom.hs_segr.txt
1980763	1	-0.0600137	9896	0.124979	1005_rep6_dom.hs_segr.txt
2001402	1	-0.12007	9998	0.0713926	1005_rep6_dom.hs_segr.txt
1917631	4	-0.00121132	9580	0.471446	1005_rep6_dom.hs_segr.txt
1893325	27	-0.00950107	9458	0.338971	1005_rep6_dom.hs_segr.txt
1999659	1	-0.0393636	9989	0.168453	1005_rep6_dom.hs_segr.txt
1956049	5	-0.00613141	9773	0.382681	1005_rep6_dom.hs_segr.txt
1977314	2	-0.0665756	9879	0.115506	1005_rep6_dom.hs_segr.txt
1959085	3	-0.0170003	9789	0.270268	1005_rep6_dom.hs_segr.txt
1976880	5	-0.032222	9877	0.19149	1005_rep6_dom.hs_segr.txt
1999850	1	-0.122917	9990	0.0699706	1005_rep6_dom.hs_segr.txt
1919899	5	-0.00918418	9591	0.342651	1005_rep6_dom.hs_segr.txt
1969644	5	-0.012511	9841	0.307588	1005_rep6_dom.hs_segr.txt
1998070	2	-0.0927386	9981	0.0887008	1005_rep6_dom.hs_segr.txt
1989227	1	-0.03622	9937	0.177873	1005_rep6_dom.hs_segr.txt
1989572	1	-0.220371	9939	0.0416024	1005_rep6_dom.hs_segr.txt
2000201	1	-0.032099	9991	0.191942	1005_rep6_dom.hs_segr.txt
1593753	36	-0.00521043	7961	0.396661	1005_rep6_dom.hs_segr.txt
2001040	1	-0.0223186	9996	0.236303	1005_rep6_dom.hs_segr.txt
1993966	3	-0.00735314	9961	0.365589	1005_rep6_dom.hs_segr.txt
1987768	1	-0.0326673	9930	0.189871	1005_rep6_dom.hs_segr.txt
1914691	3	-0.025825	9565	0.218222	1005_rep6_dom.hs_segr.txt
2001810	1	-0.0280917	10000	0.207936	1005_rep6_dom.hs_segr.txt
1982750	5	-0.0312765	9906	0.195021	1005_rep6_dom.hs_segr.txt
2001620	1	-0.0565875	9999	0.13057	1005_rep6_dom.hs_segr.txt
2000392	1	-0.0371259	9992	0.175052	1005_rep6_dom.hs_segr.txt
1983119	6	-0.00375157	9908	0.421025	1005_rep6_dom.hs_segr.txt
1953551	2	-0.0308033	9760	0.196837	1005_rep6_dom.hs_segr.txt
1990594	2	-0.143499	9944	0.0611624	1005_rep6_dom.hs_segr.txt
1997957	3	-0.108409	9980	0.077876	1005_rep6_dom.hs_segr.txt
1993738	2	-0.0113414	9960	0.319066	1005_rep6_dom.hs_segr.txt
1976652	6	-0.00198329	9876	0.454891	1005_rep6_dom.hs_segr.txt
1963503	21	-0.0281131	9811	0.207844	1005_rep6_dom.hs_segr.txt
1993220	3	-0.0686386	9957	0.112818	1005_rep6_dom.hs_segr.txt
1994405	5	-0.00247152	9963	0.445008	1005_rep6_dom.hs_segr.txt
2000310	1	-0.0196661	9992	0.252104	1005_rep6_dom.hs_segr.txt
1948440	18	-0.0179286	9735	0.263653	1005_rep6_dom.hs_segr.txt
1895600	4	-0.0060284	9469	0.384196	1005_rep6_dom.hs_segr.txt
1999973	1	-0.0163702	9990	0.274951	1005_rep6_dom.hs_segr.txt
2001313	1	-0.0358701	9997	0.178987	1005_rep6_dom.hs_segr.txt
1998100	1	-0.0596875	9981	0.12549	1005_rep6_dom.hs_segr.txt
1989382	1	-0.0598488	9938	0.125237	1005_rep6_dom.hs_segr.txt
2000841	1	-0.078644	9995	0.101375	1005_rep6_dom.hs_segr.txt
2000879	1	-0.0287303	9995	0.205211	1005_rep6_dom.hs_segr.txt
1998059	3	-0.00672928	9981	0.374121	1005_rep6_dom.hs_segr.txt
1942389	32	-0.000112136	9704	0.497212	1005_rep6_dom.hs_segr.txt
1994333	1	-0.0362967	9963	0.17763	1005_rep6_dom.hs_segr.txt
1999156	1	-0.00129201	9986	0.46966	1005_rep6_dom.hs_segr.txt
1863816	65	-0.00327885	9309	0.429574	1005_rep6_dom.hs_segr.txt
1960122	1	-0.033814	9794	0.185825	1005_rep6_dom.hs_segr.txt
2001519	1	-0.0653859	9998	0.117115	1005_rep6_dom.hs_segr.txt
1987127	3	-0.0271501	9927	0.212089	1005_rep6_dom.hs_segr.txt
1998615	2	-0.0466946	9984	0.149937	1005_rep6_dom.hs_segr.txt
1998882	2	-0.00584709	9985	0.386891	1005_rep6_dom.hs_segr.txt
1992065	1	-0.0174979	9951	0.266681	1005_rep6_dom.hs_segr.txt
1915672	9	-0.0121353	9570	0.311185	1005_rep6_dom.hs_segr.txt
1986078	4	-0.0437267	9922	0.15692	1005_rep6_dom.hs_segr.txt
1995978	2	-0.00295983	9971	0.435543	1005_rep6_dom.hs_segr.txt
1975408	2	-0.00807103	9870	0.356239	1005_rep6_dom.hs_segr.txt
1952001	6	-0.030448	9753	0.198224	1005_rep6_dom.hs_segr.txt
1985202	2	-0.0137996	9918	0.295862	1005_rep6_dom.hs_segr.txt
2000276	1	-0.0232394	9992	0.23127	1005_rep6_dom.hs_segr.txt
1659841	75	-0.00704637	8291	0.369735	1005_rep6_dom.hs_segr.txt
2000024	1	-0.157452	9990	0.0563534	1005_rep6_dom.hs_segr.txt
1993785	1	-0.0529695	9960	0.137044	1005_rep6_dom.hs_segr.txt
1999236	1	-0.040009	9987	0.166642	1005_rep6_dom.hs_segr.txt
1542148	25	-0.00152547	7702	0.464566	1005_rep6_dom.hs_segr.txt
1993922	2	-0.00976807	9960	0.33593	1005_rep6_dom.hs_segr.txt
1973906	1	-0.0876503	9862	0.0928934	1005_rep6_dom.hs_segr.txt
1995708	1	-0.0218269	9969	0.239081	1005_rep6_dom.hs_segr.txt
1987616	2	-0.0516092	9929	0.139647	1005_rep6_dom.hs_segr.txt
1968114	1	-0.00964288	9833	0.337349	1005_rep6_dom.hs_segr.txt
1972838	2	-0.0413267	9857	0.163061	1005_rep6_dom.hs_segr.txt
2001813	1	-0.00135448	10000	0.468286	1005_rep6_dom.hs_segr.txt
2000320	1	-0.021378	9992	0.241674	1005_rep6_dom.hs_segr.txt
1999925	1	-0.0449828	9990	0.153887	1005_rep6_dom.hs_segr.txt
1984851	1	-0.00323635	9916	0.43036	1005_rep6_dom.hs_segr.txt
1977886	1	-0.00562006	9882	0.390319	1005_rep6_dom.hs_segr.txt
1994462	1	-0.0675004	9963	0.114285	1005_rep6_dom.hs_segr.txt
1970065	1	-0.000799482	9843	0.480781	1005_rep6_dom.hs_segr.txt
1984083	1	-0.0137094	9912	0.296653	1005_rep6_dom.hs_segr.txt
1999663	1	-0.0197158	9989	0.251789	1005_rep6_dom.hs_segr.txt
1994804	4	-0.0149504	9965	0.28612	1005_rep6_dom.hs_segr.txt
1980796	2	-0.0138412	9896	0.295498	1005_rep6_dom.hs_segr.txt
1995709	1	-0.112744	9969	0.075333	1005_rep6_dom.hs_segr.txt
1968546	4	-0.0402351	9835	0.166016	1005_rep6_dom.hs_segr.txt
1999938	1	-0.00673277	9990	0.374073	1005_rep6_dom.hs_segr.txt
1963016	3	-0.0333755	9809	0.187352	1005_rep6_dom.hs_segr.txt
1996989	1	-0.00718784	9976	0.367811	1005_rep6_dom.hs_segr.txt
1905779	17	-0.0192417	9520	0.254831	1005_rep6_dom.hs_segr.txt
1795270	86	-0.000754892	8967	0.481814	1005_rep6_dom.hs_segr.txt
1997995	2	-0.0157173	9980	0.279976	1005_rep6_dom.hs_segr.txt
2001110	1	-0.0489217	9996	0.145092	1005_rep6_dom.hs_segr.txt
1983176	1	-0.0118775	9908	0.313701	1005_rep6_dom.hs_segr.txt
1998253	4	-0.0316846	9982	0.193481	1005_rep6_dom.hs_segr.txt
1968541	9	-0.00750528	9835	0.363566	1005_rep6_dom.hs_segr.txt
1999540	1	-0.0100172	9988	0.333143	1005_rep6_dom.hs_segr.txt
2000428	1	-0.0214225	9992	0.241415	1005_rep6_dom.hs_segr.txt
1998349	1	-0.0243408	9982	0.225526	1005_rep6_dom.hs_segr.txt
1996353	1	-0.0905358	9973	0.0904685	1005_rep6_dom.hs_segr.txt
1977397	5	-0.015976	9880	0.277963	1005_rep6_dom.hs_segr.txt
1991220	1	-0.0260146	9947	0.217322	1005_rep6_dom.hs_segr.txt
1992558	3	-0.0274771	9954	0.210628	1005_rep6_dom.hs_segr.txt
1997185	2	-0.0708642	9977	0.110054	1005_rep6_dom.hs_segr.txt
1979870	2	-0.00528769	9892	0.395449	1005_rep6_dom.hs_segr.txt
2000630	1	-0.110488	9994	0.0766353	1005_rep6_dom.hs_segr.txt
1967909	1	-0.0341493	9832	0.184674	1005_rep6_dom.hs_segr.txt
1993181	1	-0.0166383	9957	0.272939	1005_rep6_dom.hs_segr.txt
1996424	2	-0.0897611	9973	0.091107	1005_rep6_dom.hs_segr.txt
1980465	10	-0.00408491	9895	0.415198	1005_rep6_dom.hs_segr.txt
1991752	2	-0.0302584	9950	0.198972	1005_rep6_dom.hs_segr.txt
1991805	1	-0.0287446	9950	0.205151	1005_rep6_dom.hs_segr.txt
1983761	5	-0.00612748	9911	0.382739	1005_rep6_dom.hs_segr.txt
1976852	8	-0.00649673	9877	0.377405	1005_rep6_dom.hs_segr.txt
1974559	2	-0.0309462	9866	0.196285	1005_rep6_dom.hs_segr.txt
1991516	1	-0.0562289	9949	0.131184	1005_rep6_dom.hs_segr.txt
1944134	4	-0.0650993	9713	0.11751	1005_rep6_dom.hs_segr.txt
1985835	1	-0.119166	9921	0.0718569	1005_rep6_dom.hs_segr.txt
1991411	4	-0.148213	9948	0.0594485	1005_rep6_dom.hs_segr.txt
2000787	1	-0.0202518	9994	0.248436	1005_rep6_dom.hs_segr.txt
1989401	1	-0.00431464	9938	0.411275	1005_rep6_dom.hs_segr.txt
1988031	4	-0.0375815	9931	0.173667	1005_rep6_dom.hs_segr.txt
1967060	2	-0.0118672	9828	0.313802	1005_rep6_dom.hs_segr.txt
1997189	3	-0.0227141	9977	0.234115	1005_rep6_dom.hs_segr.txt
1990538	2	-0.253461	9944	0.0365683	1005_rep6_dom.hs_segr.txt
1998256	2	-0.00475457	9982	0.403966	1005_rep6_dom.hs_segr.txt
1997873	1	-0.0151383	9980	0.28459	1005_rep6_dom.hs_segr.txt
2000781	1	-0.0155119	9994	0.281596	1005_rep6_dom.hs_segr.txt
1992113	3	-0.0277982	9952	0.209213	1005_rep6_dom.hs_segr.txt
1991848	1	-0.00628667	9950	0.380421	1005_rep6_dom.hs_segr.txt
1990144	2	-0.0281167	9942	0.207828	1005_rep6_dom.hs_segr.txt
1996291	1	-0.0119238	9972	0.313246	1005_rep6_dom.hs_segr.txt
1999926	1	-0.0696032	9990	0.111603	1005_rep6_dom.hs_segr.txt
1988556	10	-0.0198709	9934	0.25081	1005_rep6_dom.hs_segr.txt
2000749	1	-0.0203725	9994	0.247693	1005_rep6_dom.hs_segr.txt
1977433	1	-0.00255135	9880	0.443432	1005_rep6_dom.hs_segr.txt
2001805	1	-0.0682412	10000	0.113326	1005_rep6_dom.hs_segr.txt
1988018	3	-0.189057	9931	0.0478339	1005_rep6_dom.hs_segr.txt
1973797	4	-0.0736035	9862	0.106834	1005_rep6_dom.hs_segr.txt
1999535	1	-0.097518	9988	0.0850933	1005_rep6_dom.hs_segr.txt
2000464	2	-0.0454774	9993	0.152724	1005_rep6_dom.hs_segr.txt
1971712	3	-0.0157216	9851	0.279943	1005_rep6_dom.hs_segr.txt
1840736	98	-0.000721343	9193	0.482594	1005_rep6_dom.hs_segr.txt
1977129	7	-0.0146614	9879	0.288506	1005_rep6_dom.hs_segr.txt
1974742	5	-0.0208023	9867	0.245084	1005_rep6_dom.hs_segr.txt
1996431	1	-0.0601627	9973	0.124746	1005_rep6_dom.hs_segr.txt
1998984	1	-0.0999268	9985	0.0833842	1005_rep6_dom.hs_segr.txt
1981495	7	-0.016563	9900	0.2735	1005_rep6_dom.hs_segr.txt
1962120	1	-0.136977	9804	0.0637037	1005_rep6_dom.hs_segr.txt
1992768	3	-0.170094	9955	0.0526056	1005_rep6_dom.hs_segr.txt
2001237	1	-0.00921249	9997	0.342319	1005_rep6_dom.hs_segr.txt
2001527	1	-0.0115034	9998	0.317426	1005_rep6_dom.hs_segr.txt
2000354	1	-0.0160117	9992	0.277687	1005_rep6_dom.hs_segr.txt
1987104	1	-0.0407376	9927	0.164643	1005_rep6_dom.hs_segr.txt
1995634	1	-0.0134469	9969	0.298981	1005_rep6_dom.hs_segr.txt
1997682	1	-0.0154167	9979	0.282353	1005_rep6_dom.hs_segr.txt
1992797	5	-0.0188721	9955	0.257254	1005_rep6_dom.hs_segr.txt
1991399	1	-0.0771336	9948	0.102951	1005_rep6_dom.hs_segr.txt
1940866	7	-0.0306432	9697	0.19746	1005_rep6_dom.hs_segr.txt
2001093	1	-0.0462841	9996	0.150866	1005_rep6_dom.hs_segr.txt
1998184	2	-0.0198097	9982	0.251195	1005_rep6_dom.hs_segr.txt
1997571	3	-0.00668232	9979	0.37478	1005_rep6_dom.hs_segr.txt
1975930	38	-0.0010654	9873	0.474712	1005_rep6_dom.hs_segr.txt
1954627	1	-0.0109165	9766	0.323452	1005_rep6_dom.hs_segr.txt
1977822	9	-0.00956262	9882	0.338265	1005_rep6_dom.hs_segr.txt
1997408	2	-0.0063134	9978	0.380034	1005_rep6_dom.hs_segr.txt
1987729	1	-0.0643599	9930	0.11854	1005_rep6_dom.hs_segr.txt
2001530	1	-0.0748598	9998	0.105419	1005_rep6_dom.hs_segr.txt
1999754	2	-0.0373245	9989	0.174445	1005_rep6_dom.hs_segr.txt
1997834	2	-0.0214464	9980	0.241276	1005_rep6_dom.hs_segr.txt
1997402	2	-0.0729117	9978	0.107629	1005_rep6_dom.hs_segr.txt
1996823	2	-0.0169135	9975	0.270903	1005_rep6_dom.hs_segr.txt
1983064	5	-0.00662002	9907	0.375657	1005_rep6_dom.hs_segr.txt
1990211	4	-0.00795854	9942	0.357672	1005_rep6_dom.hs_segr.txt
1998627	1	-0.0591915	9984	0.126276	1005_rep6_dom.hs_segr.txt
1991976	1	-0.0224774	9951	0.235419	1005_rep6_dom.hs_segr.txt
1990193	1	-0.0284588	9942	0.206361	1005_rep6_dom.hs_segr.txt
1980266	2	-0.0012971	9894	0.469547	1005_rep6_dom.hs_segr.txt
1995917	1	-0.0353034	9971	0.180821	1005_rep6_dom.hs_segr.txt
1972549	2	-0.00923719	9855	0.34203	1005_rep6_dom.hs_segr.txt
1999219	2	-0.0273272	9987	0.211295	1005_rep6_dom.hs_segr.txt
1986892	3	-0.0464806	9926	0.15042	1005_rep6_dom.hs_segr.txt
1982040	3	-0.0161541	9902	0.276594	1005_rep6_dom.hs_segr.txt
1990260	3	-0.0449576	9942	0.153947	1005_rep6_dom.hs_segr.txt
1995214	1	-0.00256563	9967	0.443152	1005_rep6_dom.hs_segr.txt
2000223	1	-0.123274	9991	0.0697963	1005_rep6_dom.hs_segr.txt
1951041	5	-0.103768	9748	0.0807964	1005_rep6_dom.hs_segr.txt
1825546	7	-0.00448366	9118	0.408436	1005_rep6_dom.hs_segr.txt
1963220	1	-0.166932	9809	0.0534954	1005_rep6_dom.hs_segr.txt
1998772	1	-0.103574	9984	0.0809231	1005_rep6_dom.hs_segr.txt
1983954	3	-0.0748786	9912	0.105398	1005_rep6_dom.hs_segr.txt
1977896	3	-0.0317797	9882	0.193126	1005_rep6_dom.hs_segr.txt
1998545	1	-0.0212903	9983	0.242188	1005_rep6_dom.hs_segr.txt
2000130	1	-0.0465	9991	0.150376	1005_rep6_dom.hs_segr.txt
1979401	1	-0.043963	9890	0.15634	1005_rep6_dom.hs_segr.txt
1996158	1	-0.0178239	9972	0.264383	1005_rep6_dom.hs_segr.txt
1984533	1	-0.021894	9914	0.238698	1005_rep6_dom.hs_segr.txt
1998257	1	-0.00153474	9982	0.464366	1005_rep6_dom.hs_segr.txt
2000332	1	-0.0953738	9992	0.0866748	1005_rep6_dom.hs_segr.txt
1994056	1	-0.150975	9961	0.0584879	1005_rep6_dom.hs_segr.txt
1988015	1	-0.0119707	9931	0.312786	1005_rep6_dom.hs_segr.txt
1734878	32	-0.0101659	8664	0.3315	1005_rep6_dom.hs_segr.txt
2001403	1	-0.0829352	9998	0.0971485	1005_rep6_dom.hs_segr.txt
1993387	3	-0.0540759	9958	0.134997	1005_rep6_dom.hs_segr.txt
1965918	2	-0.0878073	9822	0.0927581	1005_rep6_dom.hs_segr.txt
1996218	3	-0.006901	9972	0.371733	1005_rep6_dom.hs_segr.txt
1776404	11	-0.00449487	8873	0.408249	1005_rep6_dom.hs_segr.txt
1891724	10	-0.0260985	9450	0.216927	1005_rep6_dom.hs_segr.txt
1985698	1	-0.00540051	9920	0.393693	1005_rep6_dom.hs_segr.txt
2000614	1	-0.0349456	9993	0.181998	1005_rep6_dom.hs_segr.txt
1984747	3	-0.114403	9915	0.0744032	1005_rep6_dom.hs_segr.txt
1964119	2	-0.0129936	9814	0.303089	1005_rep6_dom.hs_segr.txt
1994196	1	-0.113806	9962	0.074735	1005_rep6_dom.hs_segr.txt
1981671	3	-0.0605299	9900	0.124178	1005_rep6_dom.hs_segr.txt
1994535	8	-0.0118142	9963	0.314325	1005_rep6_dom.hs_segr.txt
1990730	1	-0.0105003	9945	0.327866	1005_rep6_dom.hs_segr.txt
1979273	3	-0.0387848	9889	0.170112	1005_rep6_dom.hs_segr.txt
1978487	3	-0.0388876	9885	0.169815	1005_rep6_dom.hs_segr.txt
